Series Title,Genre,Season Number,Episode Number,Episode Title,Release_Year,Episode link
"The Flintstones, Season 1",Animation,Season 1,14,The Prowler,2006,https://itunes.apple.com/us/tv-season/the-prowler/id168269765?i=169181982
"The Flintstones, Season 1",Animation,Season 1,15,The Girls' Night Out,2006,https://itunes.apple.com/us/tv-season/the-girls-night-out/id168269765?i=169181984
"The Flintstones, Season 1",Animation,Season 1,16,Arthur Quarry's Dance Class,2006,https://itunes.apple.com/us/tv-season/arthur-quarrys-dance-class/id168269765?i=169181987
"The Flintstones, Season 1",Animation,Season 1,17,The Big Bank Robbery,2006,https://itunes.apple.com/us/tv-season/the-big-bank-robbery/id168269765?i=169181998
"The Flintstones, Season 1",Animation,Season 1,18,The Snorkasaurus Story,2006,https://itunes.apple.com/us/tv-season/the-snorkasaurus-story/id168269765?i=169182022
"The Flintstones, Season 1",Animation,Season 1,19,The Hot Piano,2006,https://itunes.apple.com/us/tv-season/the-hot-piano/id168269765?i=169182045
"The Flintstones, Season 1",Animation,Season 1,20,The Hypnotist,2006,https://itunes.apple.com/us/tv-season/the-hypnotist/id168269765?i=169182054
"The Flintstones, Season 1",Animation,Season 1,21,Love Letters On the Rocks,2006,https://itunes.apple.com/us/tv-season/love-letters-on-the-rocks/id168269765?i=169182057
"The Flintstones, Season 1",Animation,Season 1,22,The Tycoon,2006,https://itunes.apple.com/us/tv-season/the-tycoon/id168269765?i=169182062
"The Flintstones, Season 1",Animation,Season 1,23,The Astro-Nuts,2006,https://itunes.apple.com/us/tv-season/the-astro-nuts/id168269765?i=169182066
"The Flintstones, Season 1",Animation,Season 1,24,"The Long, Long Weekend",2006,https://itunes.apple.com/us/tv-season/the-long-long-weekend/id168269765?i=169182068
"The Flintstones, Season 1",Animation,Season 1,25,In the Dough,2006,https://itunes.apple.com/us/tv-season/in-the-dough/id168269765?i=169182070
"The Flintstones, Season 1",Animation,Season 1,26,The Good Scout,2006,https://itunes.apple.com/us/tv-season/the-good-scout/id168269765?i=169182073
"The Flintstones, Season 1",Animation,Season 1,27,Rooms for Rent,2006,https://itunes.apple.com/us/tv-season/rooms-for-rent/id168269765?i=169182075
"The Flintstones, Season 1",Animation,Season 1,28,Fred Flintstone's: Before and After,2006,https://itunes.apple.com/us/tv-season/fred-flintstones-before-and-after/id168269765?i=169182077
"South Park, Season 1",Comedy,Season 1,1,Cartman Gets an Anal Probe,1997,https://itunes.apple.com/us/tv-season/cartman-gets-an-anal-probe/id118796525?i=118692654
"South Park, Season 1",Comedy,Season 1,2,Weight Gain 4000,1997,https://itunes.apple.com/us/tv-season/weight-gain-4000/id118796525?i=118692658
"South Park, Season 1",Comedy,Season 1,3,Volcano,1997,https://itunes.apple.com/us/tv-season/volcano/id118796525?i=118692660
"South Park, Season 1",Comedy,Season 1,4,Big Gay Al's Big Gay Boatride,1997,https://itunes.apple.com/us/tv-season/big-gay-als-big-gay-boatride/id118796525?i=118692680
"South Park, Season 1",Comedy,Season 1,5,An Elephant Makes Love to a Pig,1997,https://itunes.apple.com/us/tv-season/an-elephant-makes-love-to-a-pig/id118796525?i=118692682
"South Park, Season 1",Comedy,Season 1,6,Death,1997,https://itunes.apple.com/us/tv-season/death/id118796525?i=118692702
"South Park, Season 1",Comedy,Season 1,7,Pinkeye,1997,https://itunes.apple.com/us/tv-season/pinkeye/id118796525?i=118692704
"South Park, Season 1",Comedy,Season 1,8,Starvin' Marvin,1997,https://itunes.apple.com/us/tv-season/starvin-marvin/id118796525?i=118692710
"South Park, Season 1",Comedy,Season 1,9,Mr. Hankey the Christmas Poo,1997,https://itunes.apple.com/us/tv-season/mr-hankey-the-christmas-poo/id118796525?i=118692714
"South Park, Season 1",Comedy,Season 1,10,Damien,1997,https://itunes.apple.com/us/tv-season/damien/id118796525?i=118692706
"South Park, Season 1",Comedy,Season 1,11,Tom's Rhinoplasty,1997,https://itunes.apple.com/us/tv-season/toms-rhinoplasty/id118796525?i=118692716
"South Park, Season 1",Comedy,Season 1,12,Mecha Striesand,1997,https://itunes.apple.com/us/tv-season/mecha-striesand/id118796525?i=118692718
"South Park, Season 1",Comedy,Season 1,13,Cartman's Mom Is a Dirty Slut,1997,https://itunes.apple.com/us/tv-season/cartmans-mom-is-a-dirty-slut/id118796525?i=118692722
"Family Guy, Season 11",Comedy,Season 11,1,Into Fat Air,2012,https://itunes.apple.com/us/tv-season/into-fat-air/id550710795?i=566926760
"Family Guy, Season 11",Comedy,Season 11,2,Ratings Guy,2012,https://itunes.apple.com/us/tv-season/ratings-guy/id550710795?i=568594582
"Family Guy, Season 11",Comedy,Season 11,3,The Old Man and the Big C,2012,https://itunes.apple.com/us/tv-season/the-old-man-and-the-big-c/id550710795?i=576213317
"Family Guy, Season 11",Comedy,Season 11,4,Yug Ylimaf,2012,https://itunes.apple.com/us/tv-season/yug-ylimaf/id550710795?i=578124536
"Family Guy, Season 11",Comedy,Season 11,5,200 Episodes Later,2012,https://itunes.apple.com/us/tv-season/200-episodes-later/id550710795?i=578123684
"Family Guy, Season 11",Comedy,Season 11,6,Joe's Revenge,2012,https://itunes.apple.com/us/tv-season/joes-revenge/id550710795?i=579954309
"Family Guy, Season 11",Comedy,Season 11,7,Lois Comes Out of Her Shell,2012,https://itunes.apple.com/us/tv-season/lois-comes-out-of-her-shell/id550710795?i=581159918
"Family Guy, Season 11",Comedy,Season 11,8,Friends Without Benefits,2012,https://itunes.apple.com/us/tv-season/friends-without-benefits/id550710795?i=586037022
"Family Guy, Season 11",Comedy,Season 11,9,"Jesus, Mary and Joseph!",2012,https://itunes.apple.com/us/tv-season/jesus-mary-and-joseph/id550710795?i=589675509
"Family Guy, Season 11",Comedy,Season 11,10,Space Cadet,2012,https://itunes.apple.com/us/tv-season/space-cadet/id550710795?i=591591449
"Family Guy, Season 11",Comedy,Season 11,11,Brian's Play,2012,https://itunes.apple.com/us/tv-season/brians-play/id550710795?i=593304817
"Family Guy, Season 11",Comedy,Season 11,12,The Giggity Wife,2012,https://itunes.apple.com/us/tv-season/the-giggity-wife/id550710795?i=597181136
"Family Guy, Season 11",Comedy,Season 11,13,Valentine's Day in Quahog,2012,https://itunes.apple.com/us/tv-season/valentines-day-in-quahog/id550710795?i=601738480
"Family Guy, Season 11",Comedy,Season 11,14,Chris Cross,2012,https://itunes.apple.com/us/tv-season/chris-cross/id550710795?i=603926975
"Family Guy, Season 11",Comedy,Season 11,15,Call Girl,2012,https://itunes.apple.com/us/tv-season/call-girl/id550710795?i=617588860
"Family Guy, Season 11",Comedy,Season 11,16,Turban Cowboy,2012,https://itunes.apple.com/us/tv-season/turban-cowboy/id550710795?i=622326426
"Family Guy, Season 11",Comedy,Season 11,17,12 and a Half Angry Men,2012,https://itunes.apple.com/us/tv-season/12-and-a-half-angry-men/id550710795?i=625773835
"Family Guy, Season 11",Comedy,Season 11,18,Bigfat,2012,https://itunes.apple.com/us/tv-season/bigfat/id550710795?i=635338028
"Family Guy, Season 11",Comedy,Season 11,19,Total Recall,2012,https://itunes.apple.com/us/tv-season/total-recall/id550710795?i=642100483
"Family Guy, Season 11",Comedy,Season 11,20,Save the Clam,2012,https://itunes.apple.com/us/tv-season/save-the-clam/id550710795?i=643992072
"Family Guy, Season 11",Comedy,Season 11,21,Farmer Guy,2012,https://itunes.apple.com/us/tv-season/farmer-guy/id550710795?i=647627830
"Family Guy, Season 11",Comedy,Season 11,22,Road to Vegas,2012,https://itunes.apple.com/us/tv-season/road-to-vegas/id550710795?i=650511087
"Family Guy, Season 11",Comedy,Season 11,23,No Country for Old Men,2012,https://itunes.apple.com/us/tv-season/no-country-for-old-men/id550710795?i=650511223
"SpongeBob SquarePants, Season 5",Kids,Season 5,1,Friend or Foe,2009,https://itunes.apple.com/us/tv-season/friend-or-foe/id268958406?i=268978536
"SpongeBob SquarePants, Season 5",Kids,Season 5,2,The Original Fry Cook / Night Light,2009,https://itunes.apple.com/us/tv-season/the-original-fry-cook-night-light/id268958406?i=268978547
"SpongeBob SquarePants, Season 5",Kids,Season 5,3,Rise and Shine & Waiting / Fungus Among Us,2009,https://itunes.apple.com/us/tv-season/rise-and-shine-waiting-fungus-among-us/id268958406?i=268978821
"SpongeBob SquarePants, Season 5",Kids,Season 5,4,SpyBob / Boat Smarts / Good Old Whatshisname,2009,https://itunes.apple.com/us/tv-season/spybob-boat-smarts-good-old-whatshisname/id268958406?i=268979048
"SpongeBob SquarePants, Season 5",Kids,Season 5,5,New Digs / Krabs a la Mode,2009,https://itunes.apple.com/us/tv-season/new-digs-krabs-a-la-mode/id268958406?i=268979169
"SpongeBob SquarePants, Season 5",Kids,Season 5,6,Roller Cowards / Bucket Sweet Bucket,2009,https://itunes.apple.com/us/tv-season/roller-cowards-bucket-sweet-bucket/id268958406?i=268979473
"SpongeBob SquarePants, Season 5",Kids,Season 5,7,To Love a Patty / Breath of a Fresh Squidward,2009,https://itunes.apple.com/us/tv-season/to-love-a-patty-breath-of-a-fresh-squidward/id268958406?i=268979966
"SpongeBob SquarePants, Season 5",Kids,Season 5,8,Money Talks / Spongebob vs. the Patty Gadget / Slimy Dancing,2009,https://itunes.apple.com/us/tv-season/money-talks-spongebob-vs-the-patty-gadget-slimy-dancing/id268958406?i=268980152
"SpongeBob SquarePants, Season 5",Kids,Season 5,9,The Krusty Sponge / Sing a Song of Patrick,2009,https://itunes.apple.com/us/tv-season/the-krusty-sponge-sing-a-song-of-patrick/id268958406?i=268980427
"SpongeBob SquarePants, Season 5",Kids,Season 5,10,A Flea In Her Dome / Donut of Shame / The Krusty Plate,2009,https://itunes.apple.com/us/tv-season/a-flea-in-her-dome-donut-of-shame-the-krusty-plate/id268958406?i=268980794
"SpongeBob SquarePants, Season 5",Kids,Season 5,11,Picture Day / Pat No Pay / Blackjack,2009,https://itunes.apple.com/us/tv-season/picture-day-pat-no-pay-blackjack/id268958406?i=268981689
"SpongeBob SquarePants, Season 5",Kids,Season 5,12,Blackened Sponge / Mermaid Man vs. Sponge,2009,https://itunes.apple.com/us/tv-season/blackened-sponge-mermaid-man-vs-sponge/id268958406?i=268982264
"SpongeBob SquarePants, Season 5",Kids,Season 5,13,The Inmates of Summer / To Save a Squirrel,2009,https://itunes.apple.com/us/tv-season/the-inmates-of-summer-to-save-a-squirrel/id268958406?i=268982314
"SpongeBob SquarePants, Season 5",Kids,Season 5,14,"20,000 Patties Under the Sea / The Battle of Bikini Bottom",2009,https://itunes.apple.com/us/tv-season/20-000-patties-under-the-sea-the-battle-of-bikini-bottom/id268958406?i=268982462
"SpongeBob SquarePants, Season 5",Kids,Season 5,15,The Two Faces of Squidward / Spongehenge,2009,https://itunes.apple.com/us/tv-season/the-two-faces-of-squidward-spongehenge/id268958406?i=268982596
"SpongeBob SquarePants, Season 5",Kids,Season 5,16,Banned In Bikini Bottom / Stanely S. Squarepants,2009,https://itunes.apple.com/us/tv-season/banned-in-bikini-bottom-stanely-s-squarepants/id268958406?i=269042076
"SpongeBob SquarePants, Season 5",Kids,Season 5,17,Atlantis Squarepantis,2009,https://itunes.apple.com/us/tv-season/atlantis-squarepantis/id268958406?i=270268767
"SpongeBob SquarePants, Season 5",Kids,Season 5,18,The Pest of the West,2009,https://itunes.apple.com/us/tv-season/the-pest-of-the-west/id268958406?i=282509394
"SpongeBob SquarePants, Season 5",Kids,Season 5,19,What Ever Happened to SpongeBob,2009,https://itunes.apple.com/us/tv-season/what-ever-happened-to-spongebob/id268958406?i=297229293
"SpongeBob SquarePants, Season 5",Kids,Season 5,20,Goo Goo Gas / Le Big Switch,2009,https://itunes.apple.com/us/tv-season/goo-goo-gas-le-big-switch/id268958406?i=299187186
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,1,Watch Out! The Willawaw,2007,https://itunes.apple.com/us/tv-season/watch-out-the-willawaw/id262466191?i=263162878
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,2,To Switch a Witch,2007,https://itunes.apple.com/us/tv-season/to-switch-a-witch/id262466191?i=263152859
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,3,A Creepy Tangle In the Bermuda Triangle,2007,https://itunes.apple.com/us/tv-season/a-creepy-tangle-in-the-bermuda-triangle/id262466191?i=263161765
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,4,The Creepy Case of Old Iron Face,2007,https://itunes.apple.com/us/tv-season/the-creepy-case-of-old-iron-face/id262466191?i=263160796
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,5,A Highland Fling With a Monstrous Thing,2007,https://itunes.apple.com/us/tv-season/a-highland-fling-with-a-monstrous-thing/id262466191?i=263168875
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,6,A Scary Night With a Snow Beast Fright,2007,https://itunes.apple.com/us/tv-season/a-scary-night-with-a-snow-beast-fright/id262466191?i=263173584
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,7,The Tar Monster,2007,https://itunes.apple.com/us/tv-season/the-tar-monster/id262466191?i=263169789
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,8,"Jeepers, It's the Jaguaro",2007,https://itunes.apple.com/us/tv-season/jeepers-its-the-jaguaro/id262466191?i=263171302
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,9,The Creepy Creature of Vulture's Claw,2007,https://itunes.apple.com/us/tv-season/the-creepy-creature-of-vultures-claw/id262466191?i=265123617
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,10,Make a Beeline Away from That Feline,2007,https://itunes.apple.com/us/tv-season/make-a-beeline-away-from-that-feline/id262466191?i=263159321
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,11,The Diabolical Disc Demon,2007,https://itunes.apple.com/us/tv-season/the-diabolical-disc-demon/id262466191?i=263165933
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,12,Scooby's Chinese Fortune Kooky Caper,2007,https://itunes.apple.com/us/tv-season/scoobys-chinese-fortune-kooky-caper/id262466191?i=263167340
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,13,A Menace In Venice,2007,https://itunes.apple.com/us/tv-season/a-menace-in-venice/id262466191?i=263173047
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,14,Don't Go Near the Fortress of Fear,2007,https://itunes.apple.com/us/tv-season/dont-go-near-the-fortress-of-fear/id262466191?i=263175837
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,15,The Beast Is Awake In Bottomless Lake,2007,https://itunes.apple.com/us/tv-season/the-beast-is-awake-in-bottomless-lake/id262466191?i=263178271
"Scooby-Doo Where Are You?, Season 3",Animation,Season 3,16,The Warlock of Wimbledon,2007,https://itunes.apple.com/us/tv-season/the-warlock-of-wimbledon/id262466191?i=263164238
"The Scooby-Doo Show, Season 2",Animation,Season 2,1,The Curse of Viking Lake,2007,https://itunes.apple.com/us/tv-season/the-curse-of-viking-lake/id254820915?i=252281929
"The Scooby-Doo Show, Season 2",Animation,Season 2,2,"Vampires, Bats & Scaredy Cats",2007,https://itunes.apple.com/us/tv-season/vampires-bats-scaredy-cats/id254820915?i=252311396
"The Scooby-Doo Show, Season 2",Animation,Season 2,3,"Hang In There, Scooby-Doo",2007,https://itunes.apple.com/us/tv-season/hang-in-there-scooby-doo/id254820915?i=252307265
"The Scooby-Doo Show, Season 2",Animation,Season 2,4,The Chiller Diller Movie Thriller,2007,https://itunes.apple.com/us/tv-season/the-chiller-diller-movie-thriller/id254820915?i=252287714
"The Scooby-Doo Show, Season 2",Animation,Season 2,5,The Spooky Case of the Grand Prix Race,2007,https://itunes.apple.com/us/tv-season/the-spooky-case-of-the-grand-prix-race/id254820915?i=252314723
"The Scooby-Doo Show, Season 2",Animation,Season 2,6,The Ozark Witch Switch,2007,https://itunes.apple.com/us/tv-season/the-ozark-witch-switch/id254820915?i=252305550
"The Scooby-Doo Show, Season 2",Animation,Season 2,7,Creepy Heap From the Deep,2007,https://itunes.apple.com/us/tv-season/creepy-heap-from-the-deep/id254820915?i=252277924
"The Scooby-Doo Show, Season 2",Animation,Season 2,8,Creepy Cruise,2007,https://itunes.apple.com/us/tv-season/creepy-cruise/id254820915?i=252301275
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,1,On Leather Wings,2008,https://itunes.apple.com/us/tv-season/on-leather-wings/id282974093?i=283448587
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,2,Christmas With the Joker,2008,https://itunes.apple.com/us/tv-season/christmas-with-the-joker/id282974093?i=283531364
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,3,Nothing to Fear,2008,https://itunes.apple.com/us/tv-season/nothing-to-fear/id282974093?i=283533757
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,4,The Last Laugh,2008,https://itunes.apple.com/us/tv-season/the-last-laugh/id282974093?i=283380624
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,5,Pretty Poison,2008,https://itunes.apple.com/us/tv-season/pretty-poison/id282974093?i=283451266
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,6,The Under-Dwellers,2008,https://itunes.apple.com/us/tv-season/the-under-dwellers/id282974093?i=283389846
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,7,P.O.V.,2008,https://itunes.apple.com/us/tv-season/p-o-v/id282974093?i=283380562
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,8,Forgotten,2008,https://itunes.apple.com/us/tv-season/forgotten/id282974093?i=283442507
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,9,Be a Clown,2008,https://itunes.apple.com/us/tv-season/be-a-clown/id282974093?i=283531951
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,10,"Two-Face, Pt. 1",2008,https://itunes.apple.com/us/tv-season/two-face-pt-1/id282974093?i=283381133
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,11,"Two-Face, Pt. 2",2008,https://itunes.apple.com/us/tv-season/two-face-pt-2/id282974093?i=283417414
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,12,It's Never Too Late,2008,https://itunes.apple.com/us/tv-season/its-never-too-late/id282974093?i=283382622
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,13,I've Got Batman In My Basement,2008,https://itunes.apple.com/us/tv-season/ive-got-batman-in-my-basement/id282974093?i=283381223
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,14,Heart of Ice,2008,https://itunes.apple.com/us/tv-season/heart-of-ice/id282974093?i=283399400
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,15,"The Cat and the Claw, Pt. 1",2008,https://itunes.apple.com/us/tv-season/the-cat-and-the-claw-pt-1/id282974093?i=283398560
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,16,"The Cat and the Claw, Pt. 2",2008,https://itunes.apple.com/us/tv-season/the-cat-and-the-claw-pt-2/id282974093?i=283420318
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,17,See No Evil,2008,https://itunes.apple.com/us/tv-season/see-no-evil/id282974093?i=283438461
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,18,Beware of the Gray Ghost,2008,https://itunes.apple.com/us/tv-season/beware-of-the-gray-ghost/id282974093?i=283392369
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,19,Prophecy of Doom,2008,https://itunes.apple.com/us/tv-season/prophecy-of-doom/id282974093?i=283383169
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,20,"Feat of Clay, Pt. 1",2008,https://itunes.apple.com/us/tv-season/feat-of-clay-pt-1/id282974093?i=283441033
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,21,"Feat of Clay, Pt. 2",2008,https://itunes.apple.com/us/tv-season/feat-of-clay-pt-2/id282974093?i=283648388
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,22,Joker's Favor,2008,https://itunes.apple.com/us/tv-season/jokers-favor/id282974093?i=283417422
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,23,Vendetta,2008,https://itunes.apple.com/us/tv-season/vendetta/id282974093?i=283384844
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,24,Fear of Victory,2008,https://itunes.apple.com/us/tv-season/fear-of-victory/id282974093?i=283417415
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,25,The Clock King,2008,https://itunes.apple.com/us/tv-season/the-clock-king/id282974093?i=283402775
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,26,Appointment In Crime Alley,2008,https://itunes.apple.com/us/tv-season/appointment-in-crime-alley/id282974093?i=283431503
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,27,Mad As a Hatter,2008,https://itunes.apple.com/us/tv-season/mad-as-a-hatter/id282974093?i=283389133
"Batman: The Animated Series, Vol. 1",Animation,Vol. 1,28,Dreams In Darkness,2008,https://itunes.apple.com/us/tv-season/dreams-in-darkness/id282974093?i=283402038
"Star Wars Rebels, Season 3",Kids,Season 3,1,Steps Into Shadow,2016,https://itunes.apple.com/us/tv-season/steps-into-shadow/id1149476506?i=1158573026
"Star Wars Rebels, Season 3",Kids,Season 3,2,The Holocrons of Fate,2016,https://itunes.apple.com/us/tv-season/the-holocrons-of-fate/id1149476506?i=1160602172
"Star Wars Rebels, Season 3",Kids,Season 3,3,The Antilles Extraction,2016,https://itunes.apple.com/us/tv-season/the-antilles-extraction/id1149476506?i=1163376489
"Star Wars Rebels, Season 3",Kids,Season 3,4,Hera's Heroes,2016,https://itunes.apple.com/us/tv-season/heras-heroes/id1149476506?i=1165238922
"Star Wars Rebels, Season 3",Kids,Season 3,5,The Last Battle,2016,https://itunes.apple.com/us/tv-season/the-last-battle/id1149476506?i=1168033693
"Star Wars Rebels, Season 3",Kids,Season 3,6,Imperial Supercommandos,2016,https://itunes.apple.com/us/tv-season/imperial-supercommandos/id1149476506?i=1173094991
"Star Wars Rebels, Season 3",Kids,Season 3,7,Iron Squadron,2016,https://itunes.apple.com/us/tv-season/iron-squadron/id1149476506?i=1178135493
"Star Wars Rebels, Season 3",Kids,Season 3,8,The Wynkahthu Job,2016,https://itunes.apple.com/us/tv-season/the-wynkahthu-job/id1149476506?i=1179639367
"Star Wars Rebels, Season 3",Kids,Season 3,9,An Inside Man,2016,https://itunes.apple.com/us/tv-season/an-inside-man/id1149476506?i=1182271222
"Star Wars Rebels, Season 3",Kids,Season 3,10,Visions and Voices,2016,https://itunes.apple.com/us/tv-season/visions-and-voices/id1149476506?i=1184644633
"Star Wars Rebels, Season 3",Kids,Season 3,11,"Ghosts of Geonosis, Pt. 1",2016,https://itunes.apple.com/us/tv-season/ghosts-of-geonosis-pt-1/id1149476506?i=1192887921
"Star Wars Rebels, Season 3",Kids,Season 3,12,"Ghosts of Geonosis, Pt. 2",2016,https://itunes.apple.com/us/tv-season/ghosts-of-geonosis-pt-2/id1149476506?i=1192548693
"Star Wars Rebels, Season 3",Kids,Season 3,13,Warhead,2016,https://itunes.apple.com/us/tv-season/warhead/id1149476506?i=1195247441
"Star Wars Rebels, Season 3",Kids,Season 3,14,Trials of the Darksaber,2016,https://itunes.apple.com/us/tv-season/trials-of-the-darksaber/id1149476506?i=1197072881
"Star Wars Rebels, Season 3",Kids,Season 3,15,Legacy of Mandalore,2016,https://itunes.apple.com/us/tv-season/legacy-of-mandalore/id1149476506?i=1207124863
"Star Wars Rebels, Season 3",Kids,Season 3,16,Through Imperial Eyes,2016,https://itunes.apple.com/us/tv-season/through-imperial-eyes/id1149476506?i=1209341214
"Star Wars Rebels, Season 3",Kids,Season 3,17,Secret Cargo,2016,https://itunes.apple.com/us/tv-season/secret-cargo/id1149476506?i=1211573735
"Star Wars Rebels, Season 3",Kids,Season 3,18,Double Agent Droid,2016,https://itunes.apple.com/us/tv-season/double-agent-droid/id1149476506?i=1214122158
"Star Wars Rebels, Season 3",Kids,Season 3,19,Twin Suns,2016,https://itunes.apple.com/us/tv-season/twin-suns/id1149476506?i=1216507654
"Star Wars Rebels, Season 3",Kids,Season 3,20,"Zero Hour, Pt. 1",2016,https://itunes.apple.com/us/tv-season/zero-hour-pt-1/id1149476506?i=1219136221
"Star Wars Rebels, Season 3",Kids,Season 3,21,"Zero Hour, Pt. 2",2016,https://itunes.apple.com/us/tv-season/zero-hour-pt-2/id1149476506?i=1219130208
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,1,"Season 1, Episode 1: On Leather Wings",2016,https://itunes.apple.com/us/tv-season/season-1-episode-1-on-leather-wings/id1142803632?i=1143265188
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,2,"Season 1, Episode 2: Christmas with the Joker",2016,https://itunes.apple.com/us/tv-season/season-1-episode-2-christmas-with-the-joker/id1142803632?i=1143265548
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,3,"Season 1, Episode 3: Nothing to Fear",2016,https://itunes.apple.com/us/tv-season/season-1-episode-3-nothing-to-fear/id1142803632?i=1143266566
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,4,"Season 1, Episode 4: The Last Laugh",2016,https://itunes.apple.com/us/tv-season/season-1-episode-4-the-last-laugh/id1142803632?i=1143270406
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,5,"Season 1, Episode 5: Pretty Poison",2016,https://itunes.apple.com/us/tv-season/season-1-episode-5-pretty-poison/id1142803632?i=1143270916
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,6,"Season 1, Episode 6: The Under-Dwellers",2016,https://itunes.apple.com/us/tv-season/season-1-episode-6-the-under-dwellers/id1142803632?i=1143270108
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,7,"Season 1, Episode 7: P.O.V.",2016,https://itunes.apple.com/us/tv-season/season-1-episode-7-p-o-v/id1142803632?i=1143272739
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,8,"Season 1, Episode 8: Forgotten",2016,https://itunes.apple.com/us/tv-season/season-1-episode-8-forgotten/id1142803632?i=1143273060
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,9,"Season 1, Episode 9: Be a Clown",2016,https://itunes.apple.com/us/tv-season/season-1-episode-9-be-a-clown/id1142803632?i=1143273487
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,10,"Season 1, Episode 10: Two-Face  Pt. 1",2016,https://itunes.apple.com/us/tv-season/season-1-episode-10-two-face-pt-1/id1142803632?i=1143276486
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,11,"Season 1, Episode 11: Two-Face  Pt. 2",2016,https://itunes.apple.com/us/tv-season/season-1-episode-11-two-face-pt-2/id1142803632?i=1143277053
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,12,"Season 1, Episode 12: It's Never Too Late",2016,https://itunes.apple.com/us/tv-season/season-1-episode-12-its-never-too-late/id1142803632?i=1143277749
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,13,"Season 1, Episode 13: I've Got Batman in My Basement",2016,https://itunes.apple.com/us/tv-season/season-1-episode-13-ive-got-batman-in-my-basement/id1142803632?i=1143279270
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,14,"Season 1, Episode 14: Heart of Ice",2016,https://itunes.apple.com/us/tv-season/season-1-episode-14-heart-of-ice/id1142803632?i=1143279562
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,15,"Season 1, Episode 15: The Cat and the Claw  Pt. 1",2016,https://itunes.apple.com/us/tv-season/season-1-episode-15-the-cat-and-the-claw-pt-1/id1142803632?i=1143280048
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,16,"Season 1, Episode 16: The Cat and the Claw  Pt. 2",2016,https://itunes.apple.com/us/tv-season/season-1-episode-16-the-cat-and-the-claw-pt-2/id1142803632?i=1143285671
Batman: The Complete Animated Series,Animation,Batman: The Complete Animated Series,17,"Season 1, Episode 17: See No Evil",2016,https://itunes.apple.com/us/tv-season/season-1-episode-17-see-no-evil/id1142803632?i=1143284780
